ASSERTION	AAEDAAEBAwAAAAAAAIizQA==
ASSERTION	AAEDAAECAwAAAAAAAECPQA==
ASSERTION	AAECAAMEAAAAAAAAwFdA
RUN	dp2.InscribirCurso	inscribircurso	1591034988976	 	3.3.1
REQUEST	111		IniciarSesion	1591035003401	1591035003406	OK	 
USER	InscribirCurso	180	START	1591035003470	1591035003470
REQUEST	180		Home	1591035003471	1591035003475	OK	 
REQUEST	112		IniciarSesion	1591035003471	1591035003475	OK	 
USER	InscribirCurso	181	START	1591035003545	1591035003545
REQUEST	181		Home	1591035003545	1591035003549	OK	 
REQUEST	113		IniciarSesion	1591035003545	1591035003549	OK	 
REQUEST	114		IniciarSesion	1591035003614	1591035003617	OK	 
USER	InscribirCurso	182	START	1591035003624	1591035003624
REQUEST	182		Home	1591035003624	1591035003628	OK	 
REQUEST	115		IniciarSesion	1591035003693	1591035003700	OK	 
USER	InscribirCurso	183	START	1591035003703	1591035003703
REQUEST	183		Home	1591035003704	1591035003707	OK	 
REQUEST	116		IniciarSesion	1591035003762	1591035003772	OK	 
USER	InscribirCurso	184	START	1591035003772	1591035003772
REQUEST	184		Home	1591035003773	1591035003778	OK	 
REQUEST	117		IniciarSesion	1591035003831	1591035003834	OK	 
USER	InscribirCurso	185	START	1591035003854	1591035003854
REQUEST	185		Home	1591035003854	1591035003857	OK	 
REQUEST	118		IniciarSesion	1591035003902	1591035003906	OK	 
USER	InscribirCurso	186	START	1591035003934	1591035003934
REQUEST	186		Home	1591035003934	1591035003938	OK	 
REQUEST	119		IniciarSesion	1591035003971	1591035003974	OK	 
USER	InscribirCurso	187	START	1591035004014	1591035004014
REQUEST	187		Home	1591035004014	1591035004018	OK	 
REQUEST	120		IniciarSesion	1591035004051	1591035004056	OK	 
USER	InscribirCurso	188	START	1591035004081	1591035004081
REQUEST	188		Home	1591035004082	1591035004085	OK	 
REQUEST	121		IniciarSesion	1591035004114	1591035004117	OK	 
USER	InscribirCurso	189	START	1591035004160	1591035004160
REQUEST	189		Home	1591035004161	1591035004164	OK	 
REQUEST	122		IniciarSesion	1591035004193	1591035004196	OK	 
USER	InscribirCurso	190	START	1591035004241	1591035004241
REQUEST	190		Home	1591035004242	1591035004255	OK	 
REQUEST	123		IniciarSesion	1591035004263	1591035004266	OK	 
USER	InscribirCurso	191	START	1591035004311	1591035004311
REQUEST	191		Home	1591035004311	1591035004315	OK	 
REQUEST	124		IniciarSesion	1591035004321	1591035004324	OK	 
USER	InscribirCurso	192	START	1591035004380	1591035004380
REQUEST	192		Home	1591035004381	1591035004384	OK	 
REQUEST	125		IniciarSesion	1591035004403	1591035004406	OK	 
USER	InscribirCurso	193	START	1591035004450	1591035004450
REQUEST	193		Home	1591035004451	1591035004455	OK	 
REQUEST	126		IniciarSesion	1591035004516	1591035004520	OK	 
USER	InscribirCurso	194	START	1591035004530	1591035004530
REQUEST	194		Home	1591035004531	1591035004534	OK	 
REQUEST	127		IniciarSesion	1591035004552	1591035004555	OK	 
USER	InscribirCurso	195	START	1591035004605	1591035004605
REQUEST	195		Home	1591035004606	1591035004611	OK	 
REQUEST	128		IniciarSesion	1591035004631	1591035004634	OK	 
USER	InscribirCurso	196	START	1591035004674	1591035004674
REQUEST	196		Home	1591035004674	1591035004679	OK	 
REQUEST	129		IniciarSesion	1591035004711	1591035004715	OK	 
USER	InscribirCurso	197	START	1591035004743	1591035004743
REQUEST	197		Home	1591035004743	1591035004746	OK	 
REQUEST	130		IniciarSesion	1591035004787	1591035004794	OK	 
USER	InscribirCurso	198	START	1591035004813	1591035004813
REQUEST	198		Home	1591035004813	1591035004817	OK	 
REQUEST	131		IniciarSesion	1591035004863	1591035004866	OK	 
USER	InscribirCurso	199	START	1591035004885	1591035004885
REQUEST	199		Home	1591035004886	1591035004890	OK	 
USER	InscribirCurso	200	START	1591035004950	1591035004950
REQUEST	200		Home	1591035004951	1591035004956	OK	 
REQUEST	132		IniciarSesion	1591035004951	1591035004956	OK	 
REQUEST	133		IniciarSesion	1591035005014	1591035005017	OK	 
USER	InscribirCurso	201	START	1591035005035	1591035005035
REQUEST	201		Home	1591035005036	1591035005039	OK	 
REQUEST	134		IniciarSesion	1591035005091	1591035005095	OK	 
USER	InscribirCurso	202	START	1591035005102	1591035005102
REQUEST	202		Home	1591035005103	1591035005106	OK	 
USER	InscribirCurso	203	START	1591035005171	1591035005171
REQUEST	135		IniciarSesion	1591035005172	1591035005175	OK	 
REQUEST	203		Home	1591035005172	1591035005176	OK	 
USER	InscribirCurso	204	START	1591035005246	1591035005246
REQUEST	204		Home	1591035005246	1591035005250	OK	 
REQUEST	136		IniciarSesion	1591035005251	1591035005253	OK	 
USER	InscribirCurso	205	START	1591035005303	1591035005303
REQUEST	205		Home	1591035005303	1591035005308	OK	 
REQUEST	137		IniciarSesion	1591035005335	1591035005341	OK	 
USER	InscribirCurso	206	START	1591035005382	1591035005382
REQUEST	206		Home	1591035005382	1591035005389	OK	 
REQUEST	138		IniciarSesion	1591035005414	1591035005417	OK	 
USER	InscribirCurso	207	START	1591035005461	1591035005461
REQUEST	207		Home	1591035005461	1591035005466	OK	 
REQUEST	139		IniciarSesion	1591035005483	1591035005487	OK	 
USER	InscribirCurso	208	START	1591035005530	1591035005530
REQUEST	208		Home	1591035005531	1591035005535	OK	 
REQUEST	140		IniciarSesion	1591035005541	1591035005544	OK	 
USER	InscribirCurso	209	START	1591035005616	1591035005616
REQUEST	209		Home	1591035005616	1591035005622	OK	 
REQUEST	141		IniciarSesion	1591035005616	1591035005623	OK	 
USER	InscribirCurso	210	START	1591035005697	1591035005697
REQUEST	142		IniciarSesion	1591035005697	1591035005703	OK	 
REQUEST	210		Home	1591035005697	1591035005704	OK	 
USER	InscribirCurso	211	START	1591035005765	1591035005765
REQUEST	211		Home	1591035005766	1591035005772	OK	 
REQUEST	143		IniciarSesion	1591035005766	1591035005772	OK	 
REQUEST	144		IniciarSesion	1591035005834	1591035005838	OK	 
USER	InscribirCurso	212	START	1591035005845	1591035005845
REQUEST	212		Home	1591035005845	1591035005850	OK	 
REQUEST	145		IniciarSesion	1591035005904	1591035005908	OK	 
USER	InscribirCurso	213	START	1591035005924	1591035005924
REQUEST	213		Home	1591035005924	1591035005929	OK	 
REQUEST	146		IniciarSesion	1591035005973	1591035005977	OK	 
USER	InscribirCurso	214	START	1591035005995	1591035005995
REQUEST	214		Home	1591035005996	1591035006000	OK	 
REQUEST	147		IniciarSesion	1591035006032	1591035006035	OK	 
USER	InscribirCurso	215	START	1591035006076	1591035006076
REQUEST	215		Home	1591035006076	1591035006081	OK	 
REQUEST	148		IniciarSesion	1591035006114	1591035006116	OK	 
USER	InscribirCurso	216	START	1591035006150	1591035006150
REQUEST	216		Home	1591035006151	1591035006154	OK	 
REQUEST	149		IniciarSesion	1591035006195	1591035006198	OK	 
USER	InscribirCurso	217	START	1591035006231	1591035006231
REQUEST	217		Home	1591035006231	1591035006235	OK	 
REQUEST	150		IniciarSesion	1591035006263	1591035006266	OK	 
USER	InscribirCurso	218	START	1591035006310	1591035006310
REQUEST	218		Home	1591035006311	1591035006317	OK	 
REQUEST	151		IniciarSesion	1591035006332	1591035006338	OK	 
USER	InscribirCurso	219	START	1591035006385	1591035006385
REQUEST	219		Home	1591035006386	1591035006392	OK	 
REQUEST	152		IniciarSesion	1591035006411	1591035006415	OK	 
USER	InscribirCurso	220	START	1591035006454	1591035006454
REQUEST	220		Home	1591035006454	1591035006459	OK	 
REQUEST	153		IniciarSesion	1591035006496	1591035006504	OK	 
USER	InscribirCurso	221	START	1591035006535	1591035006535
REQUEST	221		Home	1591035006536	1591035006544	OK	 
REQUEST	154		IniciarSesion	1591035006561	1591035006564	OK	 
USER	InscribirCurso	222	START	1591035006605	1591035006605
REQUEST	222		Home	1591035006605	1591035006609	OK	 
REQUEST	155		IniciarSesion	1591035006642	1591035006646	OK	 
USER	InscribirCurso	223	START	1591035006673	1591035006673
REQUEST	223		Home	1591035006674	1591035006680	OK	 
REQUEST	156		IniciarSesion	1591035006721	1591035006724	OK	 
USER	InscribirCurso	224	START	1591035006740	1591035006740
REQUEST	224		Home	1591035006741	1591035006745	OK	 
REQUEST	157		IniciarSesion	1591035006795	1591035006798	OK	 
USER	InscribirCurso	225	START	1591035006810	1591035006810
REQUEST	225		Home	1591035006811	1591035006814	OK	 
REQUEST	158		IniciarSesion	1591035006875	1591035006879	OK	 
USER	InscribirCurso	226	START	1591035006885	1591035006885
REQUEST	226		Home	1591035006886	1591035006890	OK	 
USER	InscribirCurso	227	START	1591035006956	1591035006956
REQUEST	227		Home	1591035006956	1591035006964	OK	 
REQUEST	159		IniciarSesion	1591035006956	1591035006964	OK	 
USER	InscribirCurso	228	START	1591035007031	1591035007031
REQUEST	228		Home	1591035007032	1591035007035	OK	 
REQUEST	160		IniciarSesion	1591035007031	1591035007035	OK	 
USER	InscribirCurso	229	START	1591035007100	1591035007100
REQUEST	229		Home	1591035007101	1591035007105	OK	 
REQUEST	161		IniciarSesion	1591035007111	1591035007114	OK	 
USER	InscribirCurso	230	START	1591035007175	1591035007175
REQUEST	230		Home	1591035007176	1591035007185	OK	 
REQUEST	162		IniciarSesion	1591035007191	1591035007194	OK	 
USER	InscribirCurso	231	START	1591035007244	1591035007244
REQUEST	231		Home	1591035007245	1591035007250	OK	 
REQUEST	163		IniciarSesion	1591035007266	1591035007271	OK	 
USER	InscribirCurso	232	START	1591035007313	1591035007313
REQUEST	232		Home	1591035007313	1591035007316	OK	 
REQUEST	164		IniciarSesion	1591035007324	1591035007327	OK	 
USER	InscribirCurso	233	START	1591035007393	1591035007393
REQUEST	233		Home	1591035007394	1591035007397	OK	 
REQUEST	165		IniciarSesion	1591035007393	1591035007397	OK	 
REQUEST	166		IniciarSesion	1591035007462	1591035007466	OK	 
USER	InscribirCurso	234	START	1591035007473	1591035007473
REQUEST	234		Home	1591035007473	1591035007477	OK	 
REQUEST	167		IniciarSesion	1591035007532	1591035007536	OK	 
USER	InscribirCurso	235	START	1591035007543	1591035007543
REQUEST	235		Home	1591035007543	1591035007546	OK	 
REQUEST	1		IniciadoSesion	1591035007311	1591035007602	OK	 
REQUEST	168		IniciarSesion	1591035007602	1591035007606	OK	 
REQUEST	1		IniciadoSesion Redirect 1	1591035007607	1591035007609	OK	 
USER	InscribirCurso	236	START	1591035007624	1591035007624
REQUEST	236		Home	1591035007624	1591035007628	OK	 
REQUEST	2		IniciadoSesion	1591035007351	1591035007651	OK	 
REQUEST	2		IniciadoSesion Redirect 1	1591035007652	1591035007654	OK	 
REQUEST	169		IniciarSesion	1591035007672	1591035007675	OK	 
USER	InscribirCurso	237	START	1591035007704	1591035007704
REQUEST	237		Home	1591035007705	1591035007708	OK	 
REQUEST	3		IniciadoSesion	1591035007415	1591035007716	OK	 
REQUEST	3		IniciadoSesion Redirect 1	1591035007716	1591035007721	OK	 
REQUEST	170		IniciarSesion	1591035007751	1591035007755	OK	 
USER	InscribirCurso	238	START	1591035007784	1591035007784
REQUEST	238		Home	1591035007785	1591035007789	OK	 
REQUEST	4		IniciadoSesion	1591035007484	1591035007790	OK	 
REQUEST	4		IniciadoSesion Redirect 1	1591035007791	1591035007794	OK	 
REQUEST	171		IniciarSesion	1591035007821	1591035007824	OK	 
USER	InscribirCurso	239	START	1591035007854	1591035007854
REQUEST	5		IniciadoSesion	1591035007565	1591035007854	OK	 
REQUEST	5		IniciadoSesion Redirect 1	1591035007855	1591035007858	OK	 
REQUEST	239		Home	1591035007854	1591035007858	OK	 
REQUEST	172		IniciarSesion	1591035007891	1591035007895	OK	 
USER	InscribirCurso	240	START	1591035007935	1591035007935
REQUEST	6		IniciadoSesion	1591035007635	1591035007935	OK	 
REQUEST	6		IniciadoSesion Redirect 1	1591035007936	1591035007939	OK	 
REQUEST	240		Home	1591035007935	1591035007939	OK	 
REQUEST	173		IniciarSesion	1591035007961	1591035007965	OK	 
REQUEST	7		IniciadoSesion	1591035007705	1591035008013	OK	 
USER	InscribirCurso	241	START	1591035008016	1591035008016
REQUEST	7		IniciadoSesion Redirect 1	1591035008014	1591035008018	OK	 
REQUEST	241		Home	1591035008016	1591035008021	OK	 
REQUEST	174		IniciarSesion	1591035008031	1591035008034	OK	 
REQUEST	8		IniciadoSesion	1591035007785	1591035008083	OK	 
USER	InscribirCurso	242	START	1591035008085	1591035008085
REQUEST	8		IniciadoSesion Redirect 1	1591035008083	1591035008087	OK	 
REQUEST	242		Home	1591035008086	1591035008090	OK	 
REQUEST	175		IniciarSesion	1591035008112	1591035008115	OK	 
REQUEST	9		IniciadoSesion	1591035007843	1591035008156	OK	 
REQUEST	9		IniciadoSesion Redirect 1	1591035008157	1591035008160	OK	 
USER	InscribirCurso	243	START	1591035008166	1591035008166
REQUEST	243		Home	1591035008167	1591035008171	OK	 
REQUEST	176		IniciarSesion	1591035008171	1591035008174	OK	 
REQUEST	10		IniciadoSesion	1591035007913	1591035008235	OK	 
REQUEST	10		IniciadoSesion Redirect 1	1591035008235	1591035008239	OK	 
USER	InscribirCurso	244	START	1591035008240	1591035008240
REQUEST	244		Home	1591035008241	1591035008245	OK	 
REQUEST	177		IniciarSesion	1591035008262	1591035008266	OK	 
REQUEST	11		IniciadoSesion	1591035007983	1591035008285	OK	 
REQUEST	11		IniciadoSesion Redirect 1	1591035008286	1591035008289	OK	 
USER	InscribirCurso	245	START	1591035008310	1591035008310
REQUEST	245		Home	1591035008311	1591035008314	OK	 
REQUEST	178		IniciarSesion	1591035008332	1591035008336	OK	 
REQUEST	12		IniciadoSesion	1591035008053	1591035008361	OK	 
REQUEST	12		IniciadoSesion Redirect 1	1591035008361	1591035008364	OK	 
USER	InscribirCurso	246	START	1591035008380	1591035008380
REQUEST	246		Home	1591035008381	1591035008384	OK	 
REQUEST	179		IniciarSesion	1591035008413	1591035008416	OK	 
REQUEST	13		IniciadoSesion	1591035008123	1591035008423	OK	 
REQUEST	13		IniciadoSesion Redirect 1	1591035008424	1591035008427	OK	 
USER	InscribirCurso	247	START	1591035008460	1591035008460
REQUEST	247		Home	1591035008461	1591035008465	OK	 
REQUEST	180		IniciarSesion	1591035008492	1591035008496	OK	 
REQUEST	14		IniciadoSesion	1591035008192	1591035008497	OK	 
REQUEST	14		IniciadoSesion Redirect 1	1591035008497	1591035008500	OK	 
USER	InscribirCurso	248	START	1591035008536	1591035008536
REQUEST	248		Home	1591035008553	1591035008557	OK	 
REQUEST	181		IniciarSesion	1591035008562	1591035008566	OK	 
REQUEST	15		IniciadoSesion	1591035008273	1591035008575	OK	 
REQUEST	15		IniciadoSesion Redirect 1	1591035008576	1591035008578	OK	 
USER	InscribirCurso	249	START	1591035008606	1591035008606
REQUEST	249		Home	1591035008606	1591035008611	OK	 
REQUEST	16		IniciadoSesion	1591035008332	1591035008644	OK	 
REQUEST	16		IniciadoSesion Redirect 1	1591035008644	1591035008647	OK	 
REQUEST	182		IniciarSesion	1591035008643	1591035008647	OK	 
USER	InscribirCurso	250	START	1591035008676	1591035008676
REQUEST	250		Home	1591035008676	1591035008680	OK	 
REQUEST	17		IniciadoSesion	1591035008423	1591035008721	OK	 
REQUEST	17		IniciadoSesion Redirect 1	1591035008721	1591035008725	OK	 
REQUEST	183		IniciarSesion	1591035008724	1591035008728	OK	 
USER	InscribirCurso	251	START	1591035008746	1591035008746
REQUEST	251		Home	1591035008746	1591035008751	OK	 
REQUEST	184		IniciarSesion	1591035008794	1591035008797	OK	 
USER	InscribirCurso	252	START	1591035008815	1591035008815
REQUEST	18		IniciadoSesion	1591035008504	1591035008817	OK	 
REQUEST	252		Home	1591035008816	1591035008821	OK	 
REQUEST	18		IniciadoSesion Redirect 1	1591035008818	1591035008821	OK	 
REQUEST	185		IniciarSesion	1591035008874	1591035008878	OK	 
REQUEST	19		IniciadoSesion	1591035008573	1591035008885	OK	 
USER	InscribirCurso	253	START	1591035008885	1591035008885
REQUEST	19		IniciadoSesion Redirect 1	1591035008885	1591035008889	OK	 
REQUEST	253		Home	1591035008886	1591035008890	OK	 
REQUEST	186		IniciarSesion	1591035008955	1591035008959	OK	 
REQUEST	20		IniciadoSesion	1591035008654	1591035008963	OK	 
USER	InscribirCurso	254	START	1591035008965	1591035008965
REQUEST	20		IniciadoSesion Redirect 1	1591035008963	1591035008967	OK	 
REQUEST	254		Home	1591035008965	1591035008969	OK	 
REQUEST	21		IniciadoSesion	1591035008724	1591035009021	OK	 
REQUEST	21		IniciadoSesion Redirect 1	1591035009022	1591035009025	OK	 
USER	InscribirCurso	255	START	1591035009033	1591035009033
REQUEST	187		IniciarSesion	1591035009033	1591035009037	OK	 
REQUEST	255		Home	1591035009033	1591035009037	OK	 
REQUEST	22		IniciadoSesion	1591035008805	1591035009095	OK	 
REQUEST	22		IniciadoSesion Redirect 1	1591035009095	1591035009098	OK	 
USER	InscribirCurso	256	START	1591035009102	1591035009102
REQUEST	256		Home	1591035009102	1591035009106	OK	 
REQUEST	188		IniciarSesion	1591035009102	1591035009105	OK	 
USER	InscribirCurso	257	START	1591035009172	1591035009172
REQUEST	257		Home	1591035009172	1591035009176	OK	 
REQUEST	189		IniciarSesion	1591035009183	1591035009185	OK	 
REQUEST	23		IniciadoSesion	1591035008886	1591035009186	OK	 
REQUEST	23		IniciadoSesion Redirect 1	1591035009186	1591035009189	OK	 
USER	InscribirCurso	258	START	1591035009241	1591035009241
REQUEST	258		Home	1591035009242	1591035009245	OK	 
REQUEST	24		IniciadoSesion	1591035008965	1591035009264	OK	 
REQUEST	24		IniciadoSesion Redirect 1	1591035009264	1591035009267	OK	 
REQUEST	190		IniciarSesion	1591035009273	1591035009277	OK	 
USER	InscribirCurso	259	START	1591035009321	1591035009321
REQUEST	259		Home	1591035009321	1591035009325	OK	 
REQUEST	191		IniciarSesion	1591035009332	1591035009336	OK	 
REQUEST	25		IniciadoSesion	1591035009044	1591035009342	OK	 
REQUEST	25		IniciadoSesion Redirect 1	1591035009342	1591035009345	OK	 
USER	InscribirCurso	260	START	1591035009390	1591035009390
REQUEST	260		Home	1591035009391	1591035009395	OK	 
REQUEST	192		IniciarSesion	1591035009401	1591035009405	OK	 
REQUEST	26		IniciadoSesion	1591035009113	1591035009410	OK	 
REQUEST	26		IniciadoSesion Redirect 1	1591035009411	1591035009414	OK	 
USER	InscribirCurso	261	START	1591035009471	1591035009471
REQUEST	261		Home	1591035009471	1591035009475	OK	 
REQUEST	193		IniciarSesion	1591035009471	1591035009476	OK	 
REQUEST	27		IniciadoSesion	1591035009205	1591035009507	OK	 
REQUEST	27		IniciadoSesion Redirect 1	1591035009508	1591035009511	OK	 
REQUEST	194		IniciarSesion	1591035009541	1591035009544	OK	 
USER	InscribirCurso	262	START	1591035009551	1591035009551
REQUEST	262		Home	1591035009552	1591035009555	OK	 
REQUEST	28		IniciadoSesion	1591035009284	1591035009575	OK	 
REQUEST	28		IniciadoSesion Redirect 1	1591035009576	1591035009579	OK	 
REQUEST	29		IniciadoSesion	1591035009321	1591035009612	OK	 
REQUEST	29		IniciadoSesion Redirect 1	1591035009613	1591035009616	OK	 
USER	InscribirCurso	263	START	1591035009621	1591035009621
REQUEST	263		Home	1591035009622	1591035009625	OK	 
REQUEST	195		IniciarSesion	1591035009621	1591035009625	OK	 
REQUEST	196		IniciarSesion	1591035009691	1591035009695	OK	 
REQUEST	30		IniciadoSesion	1591035009401	1591035009699	OK	 
USER	InscribirCurso	264	START	1591035009701	1591035009701
REQUEST	30		IniciadoSesion Redirect 1	1591035009700	1591035009703	OK	 
REQUEST	264		Home	1591035009701	1591035009705	OK	 
REQUEST	197		IniciarSesion	1591035009761	1591035009764	OK	 
REQUEST	31		IniciadoSesion	1591035009471	1591035009775	OK	 
REQUEST	31		IniciadoSesion Redirect 1	1591035009776	1591035009778	OK	 
USER	InscribirCurso	265	START	1591035009781	1591035009781
REQUEST	265		Home	1591035009781	1591035009785	OK	 
REQUEST	32		IniciadoSesion	1591035009526	1591035009828	OK	 
REQUEST	32		IniciadoSesion Redirect 1	1591035009829	1591035009831	OK	 
REQUEST	198		IniciarSesion	1591035009835	1591035009838	OK	 
USER	InscribirCurso	266	START	1591035009860	1591035009860
REQUEST	266		Home	1591035009861	1591035009864	OK	 
REQUEST	199		IniciarSesion	1591035009893	1591035009897	OK	 
REQUEST	33		IniciadoSesion	1591035009611	1591035009908	OK	 
REQUEST	33		IniciadoSesion Redirect 1	1591035009909	1591035009912	OK	 
USER	InscribirCurso	267	START	1591035009930	1591035009930
