ASSERTION	AAEDAAEBAwAAAAAAAIizQA==
ASSERTION	AAEDAAECAwAAAAAAAECPQA==
ASSERTION	AAECAAMEAAAAAAAAwFdA
RUN	rendimiento.TransportesAcabadosPerfomance	transportesacabadosperfomance	1590689484225	 	3.3.1
REQUEST	377		Login	1590689554220	1590689557006	OK	 
REQUEST	398		Login	1590689555526	1590689557006	OK	 
REQUEST	311		Authenticated Redirect 1	1590689555209	1590689557007	OK	 
REQUEST	304		Authenticated Redirect 1	1590689555100	1590689557007	OK	 
REQUEST	321		Authenticated	1590689555598	1590689557010	OK	 
USER	TransportesAcabados	149	END	1590689510500	1590689557037
REQUEST	382		Login	1590689554349	1590689557047	OK	 
REQUEST	296		request_6	1590689554983	1590689557048	OK	 
USER	TransportesAcabados	152	END	1590689510992	1590689557060
REQUEST	190		request_8	1590689556413	1590689557063	OK	 
REQUEST	297		Authenticated Redirect 1	1590689555118	1590689557065	OK	 
REQUEST	294		Authenticated Redirect 1	1590689555083	1590689557069	OK	 
REQUEST	200		TransportesAcabados	1590689555695	1590689557069	OK	 
REQUEST	417		request_1	1590689555756	1590689557077	OK	 
REQUEST	301		Authenticated Redirect 1	1590689555125	1590689557078	OK	 
REQUEST	322		Authenticated	1590689555625	1590689557087	OK	 
REQUEST	307		Authenticated Redirect 1	1590689555244	1590689557088	OK	 
REQUEST	390		Login	1590689555383	1590689557088	OK	 
USER	TransportesAcabados	157	END	1590689511832	1590689557093
USER	TransportesAcabados	150	END	1590689510682	1590689557094
REQUEST	394		Login	1590689555525	1590689557096	OK	 
REQUEST	411		request_1	1590689556437	1590689557104	OK	 
REQUEST	373		request_4	1590689556437	1590689557111	OK	 
REQUEST	422		Home	1590689556017	1590689557125	OK	 
REQUEST	314		Authenticated	1590689554540	1590689557152	OK	 
REQUEST	319		Authenticated	1590689555350	1590689557153	OK	 
USER	TransportesAcabados	429	START	1590689557168	1590689557168
REQUEST	403		Login	1590689556395	1590689557174	OK	 
REQUEST	306		request_6	1590689556422	1590689557187	OK	 
REQUEST	316		Authenticated Redirect 1	1590689556439	1590689557201	OK	 
REQUEST	383		request_4	1590689556498	1590689557201	OK	 
REQUEST	201		request_8	1590689556508	1590689557202	OK	 
USER	TransportesAcabados	430	START	1590689557324	1590689557324
USER	TransportesAcabados	431	START	1590689557491	1590689557491
REQUEST	320		Authenticated	1590689555526	1590689557592	OK	 
USER	TransportesAcabados	432	START	1590689557691	1590689557691
REQUEST	203		TransportesAcabados	1590689556169	1590689557701	OK	 
USER	TransportesAcabados	151	END	1590689510834	1590689557772
REQUEST	412		request_1	1590689556453	1590689557774	OK	 
REQUEST	191		request_8	1590689555755	1590689557774	OK	 
REQUEST	197		request_8	1590689555766	1590689557782	OK	 
REQUEST	420		Home	1590689555671	1590689557782	OK	 
REQUEST	413		request_1	1590689555756	1590689557782	OK	 
REQUEST	323		Authenticated	1590689555643	1590689557782	OK	 
REQUEST	416		request_1	1590689555768	1590689557790	OK	 
REQUEST	317		Authenticated	1590689555142	1590689557790	OK	 
REQUEST	301		request_6	1590689557079	1590689557790	OK	 
USER	TransportesAcabados	161	END	1590689512490	1590689557813
USER	TransportesAcabados	433	START	1590689557843	1590689557843
REQUEST	309		Authenticated Redirect 1	1590689555127	1590689557907	OK	 
REQUEST	196		request_8	1590689555824	1590689557907	OK	 
REQUEST	298		Authenticated Redirect 1	1590689555125	1590689557931	OK	 
REQUEST	415		request_1	1590689555728	1590689557931	OK	 
REQUEST	388		Login	1590689555383	1590689557936	OK	 
REQUEST	389		Login	1590689555383	1590689557962	OK	 
USER	TransportesAcabados	159	END	1590689512160	1590689557973
REQUEST	385		request_4	1590689555867	1590689557973	OK	 
USER	TransportesAcabados	434	START	1590689557995	1590689557995
REQUEST	202		TransportesAcabados	1590689555997	1590689557997	OK	 
REQUEST	204		TransportesAcabados	1590689556364	1590689558002	OK	 
REQUEST	329		Authenticated	1590689556588	1590689558002	OK	 
USER	TransportesAcabados	156	END	1590689511667	1590689558032
REQUEST	391		Login	1590689555525	1590689558032	OK	 
REQUEST	399		Login	1590689555525	1590689558033	OK	 
REQUEST	400		Login	1590689555525	1590689558050	OK	 
REQUEST	308		request_6	1590689556504	1590689558051	OK	 
USER	TransportesAcabados	154	END	1590689511330	1590689558066
USER	TransportesAcabados	158	END	1590689511992	1590689558082
REQUEST	331		Authenticated	1590689557015	1590689558088	OK	 
REQUEST	325		Authenticated	1590689555963	1590689558088	OK	 
REQUEST	419		Home	1590689555499	1590689558107	OK	 
REQUEST	326		Authenticated	1590689556066	1590689558107	OK	 
REQUEST	392		Login	1590689555525	1590689558114	OK	 
REQUEST	386		Login	1590689555525	1590689558114	OK	 
REQUEST	310		Authenticated Redirect 1	1590689555127	1590689558114	OK	 
REQUEST	425		Home	1590689556519	1590689558126	OK	 
REQUEST	424		Home	1590689556358	1590689558156	OK	 
REQUEST	410		request_1	1590689555214	1590689558156	OK	 
REQUEST	192		request_8	1590689556459	1590689558160	OK	 
USER	TransportesAcabados	160	END	1590689512332	1590689558161
USER	TransportesAcabados	435	START	1590689558161	1590689558161
REQUEST	313		Authenticated Redirect 1	1590689556461	1590689558170	OK	 
REQUEST	302		request_6	1590689556999	1590689558182	OK	 
REQUEST	387		Login	1590689555525	1590689558182	OK	 
USER	TransportesAcabados	155	END	1590689511492	1590689558185
REQUEST	397		Login	1590689555525	1590689558193	OK	 
REQUEST	199		TransportesAcabados	1590689555542	1590689558212	OK	 
USER	TransportesAcabados	164	END	1590689512992	1590689558228
REQUEST	318		Authenticated	1590689555131	1590689558230	OK	 
REQUEST	402		Login	1590689556101	1590689558236	OK	 
REQUEST	324		Authenticated	1590689555780	1590689558236	OK	 
REQUEST	299		request_6	1590689556459	1590689558246	OK	 
REQUEST	200		request_8	1590689557069	1590689558260	OK	 
REQUEST	395		Login	1590689555526	1590689558272	OK	 
REQUEST	396		Login	1590689555526	1590689558273	OK	 
REQUEST	401		Login	1590689555745	1590689558274	OK	 
REQUEST	421		Home	1590689555821	1590689558280	OK	 
USER	TransportesAcabados	168	END	1590689513664	1590689558281
REQUEST	330		Authenticated	1590689556747	1590689558281	OK	 
REQUEST	398		request_4	1590689557007	1590689558286	OK	 
REQUEST	422		request_1	1590689557126	1590689558287	OK	 
REQUEST	406		Login	1590689556704	1590689558291	OK	 
USER	TransportesAcabados	436	START	1590689558333	1590689558333
REQUEST	208		TransportesAcabados	1590689557002	1590689558374	OK	 
REQUEST	394		request_4	1590689557097	1590689558377	OK	 
REQUEST	409		Login	1590689557120	1590689558400	OK	 
REQUEST	205		TransportesAcabados	1590689556554	1590689558400	OK	 
REQUEST	423		Home	1590689556198	1590689558418	OK	 
REQUEST	204		request_8	1590689558003	1590689558422	OK	 
REQUEST	382		request_4	1590689557048	1590689558422	OK	 
REQUEST	297		request_6	1590689557066	1590689558443	OK	 
REQUEST	323		Authenticated Redirect 1	1590689557782	1590689558443	OK	 
REQUEST	428		Home	1590689556997	1590689558444	OK	 
REQUEST	393		Login	1590689555526	1590689558448	OK	 
REQUEST	433		Home	1590689557844	1590689558449	OK	 
USER	TransportesAcabados	437	START	1590689558495	1590689558495
REQUEST	328		Authenticated	1590689556395	1590689558568	OK	 
REQUEST	396		request_4	1590689558273	1590689558568	OK	 
USER	TransportesAcabados	438	START	1590689558660	1590689558660
REQUEST	377		request_4	1590689557007	1590689558688	OK	 
REQUEST	304		request_6	1590689557008	1590689558690	OK	 
REQUEST	314		Authenticated Redirect 1	1590689557152	1590689558700	OK	 
REQUEST	207		TransportesAcabados	1590689556935	1590689558700	OK	 
REQUEST	429		Home	1590689557168	1590689558703	OK	 
REQUEST	206		TransportesAcabados	1590689556747	1590689558703	OK	 
REQUEST	327		Authenticated	1590689556235	1590689558703	OK	 
REQUEST	408		Login	1590689556942	1590689558704	OK	 
REQUEST	404		Login	1590689556395	1590689558705	OK	 
REQUEST	312		Authenticated Redirect 1	1590689556457	1590689558705	OK	 
REQUEST	203		request_8	1590689557702	1590689558706	OK	 
REQUEST	329		Authenticated Redirect 1	1590689558003	1590689558706	OK	 
REQUEST	294		request_6	1590689557069	1590689558731	OK	 
REQUEST	198		TransportesAcabados	1590689555410	1590689558735	OK	 
REQUEST	309		request_6	1590689557908	1590689558773	OK	 
REQUEST	321		Authenticated Redirect 1	1590689557011	1590689558774	OK	 
REQUEST	319		Authenticated Redirect 1	1590689557153	1590689558791	OK	 
REQUEST	331		Authenticated Redirect 1	1590689558088	1590689558794	OK	 
REQUEST	322		Authenticated Redirect 1	1590689557087	1590689558795	OK	 
REQUEST	317		Authenticated Redirect 1	1590689557790	1590689558795	OK	 
REQUEST	307		request_6	1590689557088	1590689558795	OK	 
REQUEST	315		Authenticated Redirect 1	1590689556427	1590689558801	OK	 
REQUEST	390		request_4	1590689557088	1590689558801	OK	 
REQUEST	380		request_4	1590689556438	1590689558826	OK	 
USER	TransportesAcabados	439	START	1590689558830	1590689558830
REQUEST	426		Home	1590689556704	1590689558832	OK	 
REQUEST	407		Login	1590689556704	1590689558832	OK	 
REQUEST	330		Authenticated Redirect 1	1590689558281	1590689558833	OK	 
REQUEST	403		request_4	1590689557174	1590689558844	OK	 
REQUEST	435		Home	1590689558161	1590689558845	OK	 
REQUEST	391		request_4	1590689558033	1590689558851	OK	 
REQUEST	212		TransportesAcabados	1590689558192	1590689558851	OK	 
REQUEST	334		Authenticated	1590689557440	1590689558865	OK	 
REQUEST	392		request_4	1590689558115	1590689558865	OK	 
REQUEST	399		request_4	1590689558034	1590689558870	OK	 
REQUEST	311		request_6	1590689557007	1590689558873	OK	 
REQUEST	427		Home	1590689556866	1590689558889	OK	 
REQUEST	209		TransportesAcabados	1590689557239	1590689558892	OK	 
REQUEST	423		request_1	1590689558418	1590689558913	OK	 
REQUEST	405		Login	1590689556395	1590689558914	OK	 
REQUEST	320		Authenticated Redirect 1	1590689557592	1590689558917	OK	 
REQUEST	313		request_6	1590689558171	1590689558922	OK	 
REQUEST	421		request_1	1590689558280	1590689558961	OK	 
REQUEST	439		Home	1590689558830	1590689558961	OK	 
REQUEST	409		request_4	1590689558401	1590689558962	OK	 
REQUEST	199		request_8	1590689558213	1590689558962	OK	 
REQUEST	431		Home	1590689557491	1590689558977	OK	 
REQUEST	206		request_8	1590689558703	1590689558982	OK	 
REQUEST	210		TransportesAcabados	1590689557656	1590689558983	OK	 
REQUEST	324		Authenticated Redirect 1	1590689558236	1590689558986	OK	 
REQUEST	329		request_6	1590689558707	1590689558987	OK	 
REQUEST	387		request_4	1590689558182	1590689558987	OK	 
USER	TransportesAcabados	163	END	1590689512836	1590689559006
USER	TransportesAcabados	440	START	1590689559007	1590689559007
USER	TransportesAcabados	162	END	1590689512661	1590689559139
USER	TransportesAcabados	441	START	1590689559172	1590689559172
USER	TransportesAcabados	165	END	1590689513163	1590689559207
USER	TransportesAcabados	170	END	1590689513993	1590689559232
REQUEST	316		request_6	1590689557202	1590689559308	OK	 
REQUEST	211		TransportesAcabados	1590689558051	1590689559308	OK	 
REQUEST	213		TransportesAcabados	1590689558203	1590689559308	OK	 
REQUEST	310		request_6	1590689558115	1590689559308	OK	 
REQUEST	318		Authenticated Redirect 1	1590689558230	1590689559317	OK	 
USER	TransportesAcabados	166	END	1590689513320	1590689559342
USER	TransportesAcabados	172	END	1590689514331	1590689559343
USER	TransportesAcabados	442	START	1590689559342	1590689559342
REQUEST	434		Home	1590689557996	1590689559349	OK	 
REQUEST	432		Home	1590689557692	1590689559349	OK	 
USER	TransportesAcabados	167	END	1590689513490	1590689559361
USER	TransportesAcabados	177	END	1590689515164	1590689559376
REQUEST	388		request_4	1590689557937	1590689559385	OK	 
REQUEST	333		Authenticated	1590689557324	1590689559387	OK	 
REQUEST	437		Home	1590689558496	1590689559396	OK	 
REQUEST	397		request_4	1590689558194	1590689559401	OK	 
USER	TransportesAcabados	179	END	1590689515493	1590689559468
USER	TransportesAcabados	169	END	1590689513823	1590689559503
USER	TransportesAcabados	171	END	1590689514165	1590689559503
USER	TransportesAcabados	174	END	1590689514672	1590689559503
USER	TransportesAcabados	175	END	1590689514834	1590689559503
USER	TransportesAcabados	173	END	1590689514495	1590689559503
USER	TransportesAcabados	443	START	1590689559503	1590689559503
USER	TransportesAcabados	178	END	1590689515334	1590689559538
REQUEST	205		request_8	1590689558401	1590689559631	OK	 
REQUEST	406		request_4	1590689558292	1590689559634	OK	 
REQUEST	430		Home	1590689557324	1590689559634	OK	 
REQUEST	209		request_8	1590689558893	1590689559635	OK	 
USER	TransportesAcabados	444	START	1590689559680	1590689559680
USER	TransportesAcabados	176	END	1590689514993	1590689559729
USER	TransportesAcabados	445	START	1590689559860	1590689559860
REQUEST	389		request_4	1590689557962	1590689560023	OK	 
REQUEST	327		Authenticated Redirect 1	1590689558703	1590689560023	OK	 
REQUEST	436		Home	1590689558333	1590689560026	OK	 
REQUEST	202		request_8	1590689557998	1590689560031	OK	 
REQUEST	420		request_1	1590689557782	1590689560031	OK	 
REQUEST	298		request_6	1590689557932	1590689560031	OK	 
USER	TransportesAcabados	446	START	1590689560035	1590689560035
REQUEST	325		Authenticated Redirect 1	1590689558089	1590689560037	OK	 
REQUEST	332		Authenticated	1590689557239	1590689560069	OK	 
REQUEST	342		Authenticated	1590689558717	1590689560082	OK	 
REQUEST	338		Authenticated	1590689558618	1590689560089	OK	 
REQUEST	331		request_6	1590689558794	1590689560112	OK	 
REQUEST	198		request_8	1590689558736	1590689560118	OK	 
REQUEST	419		request_1	1590689558108	1590689560123	OK	 
USER	TransportesAcabados	447	START	1590689560194	1590689560194
REQUEST	433		request_1	1590689558450	1590689560261	OK	 
REQUEST	386		request_4	1590689558115	1590689560270	OK	 
USER	TransportesAcabados	180	END	1590689515680	1590689560282
USER	TransportesAcabados	182	END	1590689515994	1590689560282
REQUEST	405		request_4	1590689558915	1590689560291	OK	 
USER	TransportesAcabados	181	END	1590689515835	1590689560306
USER	TransportesAcabados	183	END	1590689516160	1590689560341
REQUEST	315		request_6	1590689558801	1590689560350	OK	 
USER	TransportesAcabados	448	START	1590689560392	1590689560392
REQUEST	317		request_6	1590689558795	1590689560478	OK	 
REQUEST	208		request_8	1590689558374	1590689560479	OK	 
REQUEST	340		Authenticated	1590689558582	1590689560484	OK	 
REQUEST	395		request_4	1590689558273	1590689560484	OK	 
REQUEST	401		request_4	1590689558275	1590689560497	OK	 
REQUEST	330		request_6	1590689558833	1590689560507	OK	 
USER	TransportesAcabados	449	START	1590689560548	1590689560548
REQUEST	425		request_1	1590689558126	1590689560611	OK	 
USER	TransportesAcabados	186	END	1590689516667	1590689560616
USER	TransportesAcabados	184	END	1590689516331	1590689560630
USER	TransportesAcabados	185	END	1590689516491	1590689560630
REQUEST	319		request_6	1590689558791	1590689560632	OK	 
REQUEST	428		request_1	1590689558445	1590689560643	OK	 
USER	TransportesAcabados	450	START	1590689560708	1590689560708
USER	TransportesAcabados	451	START	1590689560867	1590689560867
USER	TransportesAcabados	187	END	1590689516833	1590689561001
USER	TransportesAcabados	452	START	1590689561015	1590689561015
USER	TransportesAcabados	188	END	1590689516991	1590689561035
REQUEST	321		request_6	1590689558774	1590689561064	OK	 
REQUEST	404		request_4	1590689558706	1590689561110	OK	 
REQUEST	424		request_1	1590689558156	1590689561113	OK	 
REQUEST	326		Authenticated Redirect 1	1590689558107	1590689561114	OK	 
REQUEST	343		Authenticated	1590689558862	1590689561115	OK	 
REQUEST	214		TransportesAcabados	1590689558480	1590689561116	OK	 
REQUEST	336		Authenticated	1590689558618	1590689561120	OK	 
REQUEST	337		Authenticated	1590689558567	1590689561120	OK	 
REQUEST	437		request_1	1590689559396	1590689561121	OK	 
REQUEST	341		Authenticated	1590689558618	1590689561128	OK	 
REQUEST	400		request_4	1590689558050	1590689561136	OK	 
REQUEST	314		request_6	1590689558701	1590689561137	OK	 
REQUEST	426		request_1	1590689558832	1590689561137	OK	 
REQUEST	427		request_1	1590689558889	1590689561137	OK	 
REQUEST	320		request_6	1590689558918	1590689561145	OK	 
REQUEST	323		request_6	1590689558444	1590689561148	OK	 
REQUEST	312		request_6	1590689558706	1590689561149	OK	 
REQUEST	348		Authenticated	1590689559860	1590689561152	OK	 
REQUEST	324		request_6	1590689558987	1590689561152	OK	 
REQUEST	339		Authenticated	1590689558617	1590689561156	OK	 
REQUEST	227		TransportesAcabados	1590689560210	1590689561168	OK	 
REQUEST	221		TransportesAcabados	1590689559540	1590689561174	OK	 
REQUEST	334		Authenticated Redirect 1	1590689558865	1590689561175	OK	 
REQUEST	217		TransportesAcabados	1590689559103	1590689561176	OK	 
REQUEST	402		request_4	1590689558237	1590689561181	OK	 
USER	TransportesAcabados	453	START	1590689561188	1590689561188
REQUEST	211		request_8	1590689559308	1590689561190	OK	 
REQUEST	432		request_1	1590689559349	1590689561190	OK	 
REQUEST	436		request_1	1590689560027	1590689561190	OK	 
REQUEST	335		Authenticated	1590689558500	1590689561208	OK	 
REQUEST	345		Authenticated	1590689559232	1590689561208	OK	 
REQUEST	333		Authenticated Redirect 1	1590689559387	1590689561208	OK	 
REQUEST	438		Home	1590689558661	1590689561210	OK	 
REQUEST	218		TransportesAcabados	1590689559468	1590689561218	OK	 
REQUEST	347		Authenticated	1590689559681	1590689561227	OK	 
REQUEST	430		request_1	1590689559635	1590689561229	OK	 
REQUEST	318		request_6	1590689559318	1590689561229	OK	 
REQUEST	210		request_8	1590689558983	1590689561229	OK	 
REQUEST	322		request_6	1590689558795	1590689561232	OK	 
REQUEST	444		Home	1590689559681	1590689561233	OK	 
REQUEST	446		Home	1590689560035	1590689561234	OK	 
REQUEST	215		TransportesAcabados	1590689558531	1590689561235	OK	 
REQUEST	393		request_4	1590689558449	1590689561235	OK	 
REQUEST	445		Home	1590689559861	1590689561237	OK	 
REQUEST	328		Authenticated Redirect 1	1590689558568	1590689561242	OK	 
REQUEST	443		Home	1590689559503	1590689561242	OK	 
REQUEST	222		TransportesAcabados	1590689559538	1590689561244	OK	 
REQUEST	439		request_1	1590689558962	1590689561252	OK	 
REQUEST	429		request_1	1590689558703	1590689561257	OK	 
REQUEST	431		request_1	1590689558977	1590689561257	OK	 
REQUEST	408		request_4	1590689558704	1590689561257	OK	 
