ASSERTION	AAEDAAEBAwAAAAAAAIizQA==
ASSERTION	AAEDAAECAwAAAAAAAECPQA==
ASSERTION	AAECAAMEAAAAAAAAwFdA
RUN	dp2.InscribirCurso	inscribircurso	1591034731304	 	3.3.1
REQUEST	1040		IniciadoSesion Redirect 1	1591034844673	1591034844726	OK	 
REQUEST	823		MisCursosInscritos	1591034844673	1591034844726	OK	 
REQUEST	1038		IniciadoSesion	1591034844071	1591034844727	OK	 
REQUEST	1041		IniciadoSesion Redirect 1	1591034844705	1591034844734	OK	 
REQUEST	1038		IniciadoSesion Redirect 1	1591034844727	1591034844738	OK	 
REQUEST	905		VerCursos	1591034844673	1591034844740	OK	 
REQUEST	824		MisCursosInscritos	1591034844776	1591034844811	OK	 
REQUEST	1043		IniciadoSesion	1591034844281	1591034844883	OK	 
REQUEST	1043		IniciadoSesion Redirect 1	1591034844883	1591034844896	OK	 
REQUEST	1042		IniciadoSesion	1591034844281	1591034844940	OK	 
REQUEST	1042		IniciadoSesion Redirect 1	1591034844940	1591034844974	OK	 
USER	InscribirCurso	707	END	1591034796557	1591034844975
USER	InscribirCurso	705	END	1591034796363	1591034844979
USER	InscribirCurso	699	END	1591034795811	1591034844993
REQUEST	825		MisCursosInscritos	1591034844957	1591034844993	OK	 
REQUEST	928		VerCursos	1591034844975	1591034844997	OK	 
REQUEST	826		MisCursosInscritos	1591034844975	1591034844997	OK	 
REQUEST	929		VerCursos	1591034844975	1591034844998	OK	 
REQUEST	1044		IniciadoSesion	1591034844375	1591034845010	OK	 
USER	InscribirCurso	706	END	1591034796451	1591034845020
USER	InscribirCurso	712	END	1591034797026	1591034845053
USER	InscribirCurso	709	END	1591034796737	1591034845064
USER	InscribirCurso	711	END	1591034796912	1591034845070
USER	InscribirCurso	713	END	1591034797096	1591034845081
REQUEST	1046		IniciadoSesion	1591034844444	1591034845114	OK	 
REQUEST	1045		IniciadoSesion	1591034844353	1591034845114	OK	 
REQUEST	827		MisCursosInscritos	1591034845031	1591034845152	OK	 
REQUEST	1044		IniciadoSesion Redirect 1	1591034845011	1591034845152	OK	 
REQUEST	828		MisCursosInscritos	1591034845081	1591034845153	OK	 
REQUEST	932		VerCursos	1591034845070	1591034845153	OK	 
REQUEST	1045		IniciadoSesion Redirect 1	1591034845115	1591034845161	OK	 
REQUEST	1046		IniciadoSesion Redirect 1	1591034845115	1591034845164	OK	 
REQUEST	1047		IniciadoSesion	1591034844533	1591034845176	OK	 
REQUEST	1047		IniciadoSesion Redirect 1	1591034845176	1591034845190	OK	 
REQUEST	908		VerCursos	1591034845178	1591034845204	OK	 
REQUEST	934		VerCursos	1591034845212	1591034845227	OK	 
REQUEST	829		MisCursosInscritos	1591034845212	1591034845227	OK	 
REQUEST	907		VerCursos	1591034845212	1591034845229	OK	 
REQUEST	1048		IniciadoSesion	1591034844655	1591034845283	OK	 
REQUEST	1048		IniciadoSesion Redirect 1	1591034845283	1591034845289	OK	 
REQUEST	830		MisCursosInscritos	1591034845281	1591034845295	OK	 
USER	InscribirCurso	716	END	1591034797370	1591034845296
USER	InscribirCurso	715	END	1591034797260	1591034845296
REQUEST	1049		IniciadoSesion	1591034844728	1591034845349	OK	 
USER	InscribirCurso	717	END	1591034797483	1591034845350
REQUEST	1049		IniciadoSesion Redirect 1	1591034845349	1591034845354	OK	 
USER	InscribirCurso	714	END	1591034797183	1591034845361
USER	InscribirCurso	718	END	1591034797541	1591034845383
REQUEST	1050		IniciadoSesion	1591034844798	1591034845392	OK	 
REQUEST	1050		IniciadoSesion Redirect 1	1591034845393	1591034845397	OK	 
REQUEST	831		MisCursosInscritos	1591034845399	1591034845412	OK	 
REQUEST	1051		IniciadoSesion	1591034844893	1591034845474	OK	 
REQUEST	1051		IniciadoSesion Redirect 1	1591034845475	1591034845479	OK	 
REQUEST	832		MisCursosInscritos	1591034845493	1591034845509	OK	 
REQUEST	1052		IniciadoSesion	1591034845008	1591034845565	OK	 
REQUEST	938		VerCursos	1591034845553	1591034845566	OK	 
REQUEST	1052		IniciadoSesion Redirect 1	1591034845565	1591034845571	OK	 
REQUEST	1053		IniciadoSesion	1591034845081	1591034845655	OK	 
REQUEST	1053		IniciadoSesion Redirect 1	1591034845655	1591034845662	OK	 
REQUEST	1054		IniciadoSesion	1591034845174	1591034845690	OK	 
REQUEST	1054		IniciadoSesion Redirect 1	1591034845690	1591034845694	OK	 
REQUEST	1055		IniciadoSesion	1591034845310	1591034845804	OK	 
REQUEST	1055		IniciadoSesion Redirect 1	1591034845804	1591034845809	OK	 
REQUEST	833		MisCursosInscritos	1591034845832	1591034845844	OK	 
USER	InscribirCurso	724	END	1591034798091	1591034845858
REQUEST	1056		IniciadoSesion	1591034845361	1591034845865	OK	 
REQUEST	1056		IniciadoSesion Redirect 1	1591034845865	1591034845869	OK	 
USER	InscribirCurso	723	END	1591034798010	1591034845881
REQUEST	834		MisCursosInscritos	1591034845881	1591034845893	OK	 
REQUEST	1057		IniciadoSesion	1591034845471	1591034845959	OK	 
REQUEST	835		MisCursosInscritos	1591034845950	1591034845963	OK	 
REQUEST	1057		IniciadoSesion Redirect 1	1591034845959	1591034845965	OK	 
REQUEST	911		VerCursos	1591034845963	1591034845975	OK	 
REQUEST	943		VerCursos	1591034845973	1591034845987	OK	 
REQUEST	942		VerCursos	1591034845974	1591034845987	OK	 
REQUEST	914		VerCursos	1591034845978	1591034845993	OK	 
REQUEST	944		VerCursos	1591034845978	1591034845994	OK	 
REQUEST	920		VerCursos	1591034846023	1591034846036	OK	 
REQUEST	1058		IniciadoSesion	1591034845558	1591034846054	OK	 
REQUEST	1058		IniciadoSesion Redirect 1	1591034846054	1591034846058	OK	 
REQUEST	1059		IniciadoSesion	1591034845628	1591034846109	OK	 
REQUEST	1059		IniciadoSesion Redirect 1	1591034846109	1591034846114	OK	 
REQUEST	946		VerCursos	1591034846124	1591034846136	OK	 
REQUEST	836		MisCursosInscritos	1591034846194	1591034846206	OK	 
REQUEST	1060		IniciadoSesion	1591034845743	1591034846219	OK	 
REQUEST	837		MisCursosInscritos	1591034846209	1591034846221	OK	 
REQUEST	1060		IniciadoSesion Redirect 1	1591034846219	1591034846223	OK	 
REQUEST	948		VerCursos	1591034846289	1591034846300	OK	 
REQUEST	1061		IniciadoSesion	1591034845832	1591034846309	OK	 
REQUEST	1061		IniciadoSesion Redirect 1	1591034846309	1591034846313	OK	 
REQUEST	1062		IniciadoSesion	1591034845881	1591034846343	OK	 
REQUEST	1062		IniciadoSesion Redirect 1	1591034846343	1591034846346	OK	 
REQUEST	838		MisCursosInscritos	1591034846348	1591034846358	OK	 
REQUEST	923		VerCursos	1591034846381	1591034846392	OK	 
REQUEST	1063		IniciadoSesion	1591034845978	1591034846409	OK	 
REQUEST	1063		IniciadoSesion Redirect 1	1591034846410	1591034846413	OK	 
USER	InscribirCurso	719	END	1591034797679	1591034846439
REQUEST	840		MisCursosInscritos	1591034846428	1591034846439	OK	 
USER	InscribirCurso	721	END	1591034797815	1591034846483
REQUEST	839		MisCursosInscritos	1591034846509	1591034846520	OK	 
REQUEST	1064		IniciadoSesion	1591034846209	1591034846614	OK	 
REQUEST	1064		IniciadoSesion Redirect 1	1591034846615	1591034846618	OK	 
REQUEST	1065		IniciadoSesion	1591034846209	1591034846619	OK	 
REQUEST	1065		IniciadoSesion Redirect 1	1591034846619	1591034846622	OK	 
REQUEST	950		VerCursos	1591034846749	1591034846760	OK	 
REQUEST	1066		IniciadoSesion	1591034846413	1591034846775	OK	 
REQUEST	1066		IniciadoSesion Redirect 1	1591034846775	1591034846779	OK	 
USER	InscribirCurso	730	END	1591034798699	1591034846792
REQUEST	841		MisCursosInscritos	1591034846829	1591034846839	OK	 
REQUEST	924		VerCursos	1591034846840	1591034846850	OK	 
REQUEST	939		VerCursos	1591034846862	1591034846872	OK	 
USER	InscribirCurso	727	END	1591034798367	1591034846932
REQUEST	842		MisCursosInscritos	1591034846943	1591034846956	OK	 
REQUEST	844		MisCursosInscritos	1591034846958	1591034846969	OK	 
REQUEST	1067		IniciadoSesion	1591034846669	1591034847048	OK	 
REQUEST	951		VerCursos	1591034847038	1591034847050	OK	 
REQUEST	1067		IniciadoSesion Redirect 1	1591034847048	1591034847052	OK	 
REQUEST	843		MisCursosInscritos	1591034847103	1591034847115	OK	 
REQUEST	1071		IniciadoSesion	1591034846734	1591034847133	OK	 
REQUEST	1071		IniciadoSesion Redirect 1	1591034847133	1591034847138	OK	 
USER	InscribirCurso	728	END	1591034798444	1591034847251
REQUEST	847		MisCursosInscritos	1591034847233	1591034847263	OK	 
USER	InscribirCurso	736	END	1591034799225	1591034847270
USER	InscribirCurso	726	END	1591034798290	1591034847270
USER	InscribirCurso	737	END	1591034799291	1591034847270
REQUEST	1069		IniciadoSesion	1591034846888	1591034847364	OK	 
REQUEST	1069		IniciadoSesion Redirect 1	1591034847364	1591034847373	OK	 
USER	InscribirCurso	732	END	1591034798816	1591034847418
USER	InscribirCurso	720	END	1591034797723	1591034847418
USER	InscribirCurso	722	END	1591034797925	1591034847418
USER	InscribirCurso	731	END	1591034798739	1591034847419
REQUEST	846		MisCursosInscritos	1591034847419	1591034847437	OK	 
USER	InscribirCurso	725	END	1591034798191	1591034847439
USER	InscribirCurso	733	END	1591034798915	1591034847439
REQUEST	1070		IniciadoSesion	1591034846954	1591034847469	OK	 
USER	InscribirCurso	738	END	1591034799359	1591034847469
REQUEST	1070		IniciadoSesion Redirect 1	1591034847469	1591034847473	OK	 
REQUEST	1068		IniciadoSesion	1591034846969	1591034847492	OK	 
REQUEST	1068		IniciadoSesion Redirect 1	1591034847492	1591034847498	OK	 
REQUEST	1072		IniciadoSesion	1591034846980	1591034847526	OK	 
REQUEST	1072		IniciadoSesion Redirect 1	1591034847527	1591034847532	OK	 
REQUEST	1074		IniciadoSesion	1591034846991	1591034847537	OK	 
REQUEST	1074		IniciadoSesion Redirect 1	1591034847538	1591034847542	OK	 
REQUEST	1073		IniciadoSesion	1591034847038	1591034847560	OK	 
REQUEST	1073		IniciadoSesion Redirect 1	1591034847560	1591034847564	OK	 
REQUEST	1075		IniciadoSesion	1591034847168	1591034847711	OK	 
REQUEST	1075		IniciadoSesion Redirect 1	1591034847711	1591034847718	OK	 
REQUEST	1076		IniciadoSesion	1591034847168	1591034847718	OK	 
REQUEST	1076		IniciadoSesion Redirect 1	1591034847718	1591034847723	OK	 
REQUEST	1077		IniciadoSesion	1591034847251	1591034847836	OK	 
REQUEST	1077		IniciadoSesion Redirect 1	1591034847837	1591034847840	OK	 
REQUEST	1078		IniciadoSesion	1591034847394	1591034847920	OK	 
REQUEST	1078		IniciadoSesion Redirect 1	1591034847920	1591034847924	OK	 
USER	InscribirCurso	729	END	1591034798541	1591034847983
REQUEST	1079		IniciadoSesion	1591034847505	1591034847993	OK	 
REQUEST	1079		IniciadoSesion Redirect 1	1591034847993	1591034847997	OK	 
REQUEST	1080		IniciadoSesion	1591034847580	1591034848061	OK	 
REQUEST	1080		IniciadoSesion Redirect 1	1591034848061	1591034848066	OK	 
REQUEST	966		VerCursos	1591034848064	1591034848078	OK	 
REQUEST	964		VerCursos	1591034848068	1591034848082	OK	 
REQUEST	933		VerCursos	1591034848068	1591034848082	OK	 
REQUEST	854		MisCursosInscritos	1591034848068	1591034848082	OK	 
REQUEST	941		VerCursos	1591034848090	1591034848101	OK	 
REQUEST	848		MisCursosInscritos	1591034848138	1591034848149	OK	 
USER	InscribirCurso	747	END	1591034800238	1591034848159
USER	InscribirCurso	742	END	1591034799787	1591034848159
REQUEST	852		MisCursosInscritos	1591034848170	1591034848183	OK	 
REQUEST	845		MisCursosInscritos	1591034848192	1591034848206	OK	 
REQUEST	930		VerCursos	1591034848208	1591034848221	OK	 
REQUEST	1081		IniciadoSesion	1591034847821	1591034848264	OK	 
REQUEST	1081		IniciadoSesion Redirect 1	1591034848264	1591034848269	OK	 
REQUEST	857		MisCursosInscritos	1591034848274	1591034848288	OK	 
USER	InscribirCurso	741	END	1591034799678	1591034848300
REQUEST	850		MisCursosInscritos	1591034848300	1591034848313	OK	 
USER	InscribirCurso	735	END	1591034799100	1591034848359
REQUEST	959		VerCursos	1591034848430	1591034848453	OK	 
REQUEST	1083		IniciadoSesion	1591034847983	1591034848463	OK	 
REQUEST	1083		IniciadoSesion Redirect 1	1591034848463	1591034848468	OK	 
REQUEST	931		VerCursos	1591034848468	1591034848480	OK	 
REQUEST	1082		IniciadoSesion	1591034847994	1591034848481	OK	 
REQUEST	1082		IniciadoSesion Redirect 1	1591034848481	1591034848485	OK	 
REQUEST	1086		IniciadoSesion	1591034848170	1591034848652	OK	 
REQUEST	1086		IniciadoSesion Redirect 1	1591034848652	1591034848656	OK	 
REQUEST	1084		IniciadoSesion	1591034848170	1591034848663	OK	 
REQUEST	1084		IniciadoSesion Redirect 1	1591034848664	1591034848667	OK	 
REQUEST	1085		IniciadoSesion	1591034848333	1591034848823	OK	 
REQUEST	1088		IniciadoSesion	1591034848348	1591034848826	OK	 
REQUEST	1085		IniciadoSesion Redirect 1	1591034848824	1591034848828	OK	 
REQUEST	1088		IniciadoSesion Redirect 1	1591034848826	1591034848831	OK	 
REQUEST	1087		IniciadoSesion	1591034848344	1591034848840	OK	 
REQUEST	1087		IniciadoSesion Redirect 1	1591034848840	1591034848844	OK	 
REQUEST	1089		IniciadoSesion	1591034848370	1591034848875	OK	 
REQUEST	1089		IniciadoSesion Redirect 1	1591034848875	1591034848879	OK	 
REQUEST	1090		IniciadoSesion	1591034848524	1591034848981	OK	 
REQUEST	1090		IniciadoSesion Redirect 1	1591034848981	1591034848985	OK	 
REQUEST	855		MisCursosInscritos	1591034849104	1591034849117	OK	 
REQUEST	940		VerCursos	1591034849108	1591034849120	OK	 
REQUEST	960		VerCursos	1591034849118	1591034849131	OK	 
REQUEST	849		MisCursosInscritos	1591034849118	1591034849131	OK	 
USER	InscribirCurso	744	END	1591034799962	1591034849132
USER	InscribirCurso	739	END	1591034799528	1591034849132
REQUEST	937		VerCursos	1591034849118	1591034849133	OK	 
REQUEST	952		VerCursos	1591034849164	1591034849185	OK	 
REQUEST	968		VerCursos	1591034849173	1591034849203	OK	 
REQUEST	1091		IniciadoSesion	1591034848792	1591034849246	OK	 
REQUEST	956		VerCursos	1591034849209	1591034849264	OK	 
REQUEST	851		MisCursosInscritos	1591034849211	1591034849264	OK	 
REQUEST	963		VerCursos	1591034849209	1591034849266	OK	 
REQUEST	1091		IniciadoSesion Redirect 1	1591034849246	1591034849271	OK	 
USER	InscribirCurso	740	END	1591034799631	1591034849289
REQUEST	1092		IniciadoSesion	1591034848781	1591034849320	OK	 
REQUEST	965		VerCursos	1591034849288	1591034849321	OK	 
REQUEST	1092		IniciadoSesion Redirect 1	1591034849320	1591034849325	OK	 
REQUEST	957		VerCursos	1591034849288	1591034849333	OK	 
REQUEST	967		VerCursos	1591034849288	1591034849339	OK	 
REQUEST	962		VerCursos	1591034849289	1591034849340	OK	 
USER	InscribirCurso	757	END	1591034801079	1591034849381
REQUEST	973		VerCursos	1591034849381	1591034849429	OK	 
REQUEST	972		VerCursos	1591034849381	1591034849429	OK	 
REQUEST	856		MisCursosInscritos	1591034849381	1591034849430	OK	 
REQUEST	1093		IniciadoSesion	1591034848829	1591034849430	OK	 
REQUEST	865		MisCursosInscritos	1591034849381	1591034849449	OK	 
USER	InscribirCurso	751	END	1591034800539	1591034849479
USER	InscribirCurso	734	END	1591034799000	1591034849480
REQUEST	945		VerCursos	1591034849381	1591034849501	OK	 
REQUEST	975		VerCursos	1591034849418	1591034849501	OK	 
REQUEST	974		VerCursos	1591034849381	1591034849503	OK	 
REQUEST	947		VerCursos	1591034849381	1591034849504	OK	 
USER	InscribirCurso	743	END	1591034799867	1591034849525
USER	InscribirCurso	745	END	1591034800059	1591034849526
REQUEST	955		VerCursos	1591034849382	1591034849527	OK	 
REQUEST	936		VerCursos	1591034849381	1591034849528	OK	 
REQUEST	935		VerCursos	1591034849381	1591034849528	OK	 
REQUEST	961		VerCursos	1591034849479	1591034849549	OK	 
REQUEST	853		MisCursosInscritos	1591034849381	1591034849549	OK	 
REQUEST	958		VerCursos	1591034849381	1591034849549	OK	 
REQUEST	861		MisCursosInscritos	1591034849525	1591034849550	OK	 
REQUEST	1093		IniciadoSesion Redirect 1	1591034849431	1591034849550	OK	 
REQUEST	949		VerCursos	1591034849525	1591034849550	OK	 
REQUEST	869		MisCursosInscritos	1591034849418	1591034849550	OK	 
REQUEST	858		MisCursosInscritos	1591034849479	1591034849566	OK	 
REQUEST	864		MisCursosInscritos	1591034849576	1591034849596	OK	 
USER	InscribirCurso	746	END	1591034800157	1591034849625
USER	InscribirCurso	749	END	1591034800423	1591034849625
REQUEST	867		MisCursosInscritos	1591034849625	1591034849645	OK	 
REQUEST	868		MisCursosInscritos	1591034849625	1591034849645	OK	 
REQUEST	859		MisCursosInscritos	1591034849645	1591034849664	OK	 
USER	InscribirCurso	753	END	1591034800714	1591034849673
REQUEST	970		VerCursos	1591034849665	1591034849682	OK	 
REQUEST	860		MisCursosInscritos	1591034849665	1591034849682	OK	 
REQUEST	976		VerCursos	1591034849673	1591034849690	OK	 
USER	InscribirCurso	760	END	1591034801342	1591034849738
USER	InscribirCurso	750	END	1591034800424	1591034849749
USER	InscribirCurso	761	END	1591034801460	1591034849780
REQUEST	977		VerCursos	1591034849780	1591034849798	OK	 
REQUEST	971		VerCursos	1591034849780	1591034849798	OK	 
REQUEST	954		VerCursos	1591034849780	1591034849798	OK	 
USER	InscribirCurso	755	END	1591034800899	1591034849804
USER	InscribirCurso	763	END	1591034801651	1591034849809
USER	InscribirCurso	752	END	1591034800623	1591034849821
REQUEST	953		VerCursos	1591034849804	1591034849821	OK	 
REQUEST	863		MisCursosInscritos	1591034849809	1591034849826	OK	 
REQUEST	862		MisCursosInscritos	1591034849809	1591034849826	OK	 
USER	InscribirCurso	759	END	1591034801251	1591034849837
REQUEST	969		VerCursos	1591034849837	1591034849853	OK	 
REQUEST	875		MisCursosInscritos	1591034849882	1591034849899	OK	 
REQUEST	1096		IniciadoSesion	1591034849118	1591034849952	OK	 
REQUEST	1096		IniciadoSesion Redirect 1	1591034849952	1591034849958	OK	 
REQUEST	1097		IniciadoSesion	1591034849189	1591034849972	OK	 
REQUEST	1094		IniciadoSesion	1591034849118	1591034849978	OK	 
REQUEST	1097		IniciadoSesion Redirect 1	1591034849973	1591034849978	OK	 
REQUEST	1094		IniciadoSesion Redirect 1	1591034849978	1591034849983	OK	 
REQUEST	1098		IniciadoSesion	1591034849209	1591034850055	OK	 
REQUEST	1098		IniciadoSesion Redirect 1	1591034850056	1591034850060	OK	 
REQUEST	1095		IniciadoSesion	1591034849209	1591034850084	OK	 
REQUEST	1095		IniciadoSesion Redirect 1	1591034850084	1591034850088	OK	 
REQUEST	1099		IniciadoSesion	1591034849381	1591034850137	OK	 
REQUEST	1099		IniciadoSesion Redirect 1	1591034850137	1591034850141	OK	 
REQUEST	1100		IniciadoSesion	1591034849989	1591034850424	OK	 
REQUEST	1100		IniciadoSesion Redirect 1	1591034850424	1591034850427	OK	 
USER	InscribirCurso	754	END	1591034800817	1591034850452
USER	InscribirCurso	756	END	1591034800999	1591034850490
REQUEST	870		MisCursosInscritos	1591034850479	1591034850499	OK	 
REQUEST	871		MisCursosInscritos	1591034850490	1591034850507	OK	 
USER	InscribirCurso	758	END	1591034801175	1591034850522
USER	InscribirCurso	767	END	1591034802007	1591034850558
REQUEST	866		MisCursosInscritos	1591034850601	1591034850614	OK	 
REQUEST	877		MisCursosInscritos	1591034850612	1591034850625	OK	 
USER	InscribirCurso	774	END	1591034802704	1591034850670
USER	InscribirCurso	770	END	1591034802324	1591034850850
USER	InscribirCurso	765	END	1591034801843	1591034850861
REQUEST	883		MisCursosInscritos	1591034850882	1591034850903	OK	 
USER	InscribirCurso	773	END	1591034802605	1591034850904
USER	InscribirCurso	769	END	1591034802219	1591034851042
REQUEST	992		VerCursos	1591034851074	1591034851087	OK	 
USER	InscribirCurso	766	END	1591034801924	1591034851089
USER	InscribirCurso	762	END	1591034801584	1591034851099
REQUEST	979		VerCursos	1591034851099	1591034851108	OK	 
USER	InscribirCurso	775	END	1591034802779	1591034851110
REQUEST	884		MisCursosInscritos	1591034851121	1591034851130	OK	 
USER	InscribirCurso	748	END	1591034800325	1591034851142
REQUEST	993		VerCursos	1591034851142	1591034851150	OK	 
REQUEST	991		VerCursos	1591034851153	1591034851161	OK	 
USER	InscribirCurso	781	END	1591034803309	1591034851168
REQUEST	873		MisCursosInscritos	1591034851179	1591034851188	OK	 
USER	InscribirCurso	772	END	1591034802505	1591034851262
REQUEST	984		VerCursos	1591034851262	1591034851271	OK	 
USER	InscribirCurso	779	END	1591034803121	1591034851283
USER	InscribirCurso	771	END	1591034802370	1591034851294
REQUEST	982		VerCursos	1591034851294	1591034851304	OK	 
REQUEST	985		VerCursos	1591034851298	1591034851308	OK	 
REQUEST	988		VerCursos	1591034851308	1591034851319	OK	 
REQUEST	987		VerCursos	1591034851308	1591034851319	OK	 
REQUEST	880		MisCursosInscritos	1591034851308	1591034851319	OK	 
